Product_ID,Product_Name,Catagory,Supplier_ID,Supplier_Name,Stock_Quantity,Reorder_Level,Reorder_Quantity,Unit_Price,Date_Received,Last_Order_Date,Expiration_Date,Warehouse_Location,Sales_Volume,Inventory_Turnover_Rate,Status
39-729-6360,Tefal Neo OLED TV (Space Gray) #1096,Cleaning,26-126-3902,VoltNext,392,57,127,"$58,686.62 ",1/1/2026,5/14/2026,,Zone-Z-79,148,72,Out of Stock
69-720-5869,Tefal Smart Dishwasher (Midnight Blue) #7681,Cooling,41-913-1504,EliteTech,382,21,79,"$9,649.98 ",1/1/2026,5/14/2026,,Zone-W-66,18,40,Out of Stock
15-824-1228,Miele Pro QLED TV (Jet Black) #2512,Kitchen,14-702-2252,TechFlow,267,38,100,"$69,256.58 ",1/1/2026,5/14/2026,,Zone-X-8,124,95,Out of Stock
93-992-7573,Samsung Neo Robot Vacuum (Jet Black) #9791,Laundry,48-251-9848,GlobalAppliance,382,61,255,"$78,151.19 ",1/1/2026,5/14/2026,,Zone-W-83,474,10,Discontinued
30-361-6163,Mitsubishi Classic OLED TV (Space Gray) #1119,Cooling,92-695-4248,VoltNext,413,36,123,"$65,196.67 ",1/1/2026,5/14/2026,,Zone-W-10,706,27,Active
87-135-8594,Tefal Turbo Vacuum Cleaner (Rose Gold) #8791,Cleaning,21-538-2284,HomeSmart,248,92,269,"$41,557.69 ",1/1/2026,5/14/2026,,Zone-Z-97,955,58,Backordered
24-571-8607,Hitachi Elite Dishwasher (Pearl White) #7517,Cleaning,47-397-3926,ElectroMax,332,22,227,"$25,504.45 ",1/1/2026,5/14/2026,,Zone-X-86,554,47,Backordered
36-611-4145,Panasonic Max OLED TV (Space Gray) #1033,Home Entertainment,48-968-6164,EliteTech,179,51,87,"$50,220.37 ",1/1/2026,5/14/2026,,Zone-X-14,833,44,Discontinued
17-763-7199,Miele Smart Vacuum Cleaner (Jet Black) #8887,Home Entertainment,98-649-5037,CoreElectronics,105,68,234,"$77,963.94 ",1/1/2026,5/14/2026,,Zone-Z-36,417,14,Backordered
18-640-7700,Philips Smart Dishwasher (Rose Gold) #7830,Kitchen,57-656-2105,CoreElectronics,2,22,218,"$46,734.48 ",1/1/2026,5/14/2026,,Zone-W-144,115,11,Active
10-952-1178,Tefal Ultra Microwave (Space Gray) #6421,Home Entertainment,12-864-1497,VoltNext,153,44,223,"$32,090.91 ",1/1/2026,5/14/2026,,Zone-X-102,725,31,Active
72-817-7075,Panasonic Ultra QLED TV (Pearl White) #2068,Laundry,68-316-9385,TechFlow,1,40,193,"$59,802.36 ",1/1/2026,5/14/2026,,Zone-X-32,640,18,Out of Stock
96-445-1087,Miele Turbo QLED TV (Midnight Blue) #2347,Laundry,62-506-2322,HomeSmart,379,58,170,"$68,844.44 ",1/1/2026,5/14/2026,,Zone-Z-10,295,73,Out of Stock
44-309-8678,Hitachi Neo Air Conditioner (Pearl White) #5747,Kitchen,16-516-6527,GlobalAppliance,153,77,165,"$45,995.01 ",1/1/2026,5/14/2026,,Zone-Y-57,290,73,Active
44-531-9705,Philips Pro Microwave (Jet Black) #7005,Cooling,42-359-7019,EliteTech,193,65,64,"$59,045.52 ",1/1/2026,5/14/2026,,Zone-Y-84,72,37,Out of Stock
76-993-5728,Xiaomi Max Microwave (Jet Black) #7039,Small Appliances,75-158-5876,CoreElectronics,477,77,136,"$34,042.43 ",1/1/2026,5/14/2026,,Zone-Z-72,44,66,Out of Stock
14-373-4595,Hitachi Elite Dryer (Pearl White) #4817,Cleaning,49-735-2724,ElectroMax,427,89,237,"$10,073.08 ",1/1/2026,5/14/2026,,Zone-Y-141,470,18,Backordered
33-257-9382,Samsung Air Robot Vacuum (Midnight Blue) #9446,Kitchen,13-653-5628,EliteTech,43,25,112,"$18,926.48 ",1/1/2026,5/14/2026,,Zone-Z-171,651,63,Discontinued
61-458-8035,Dyson Ultra Air Conditioner (Arctic Silver) #6269,Cleaning,12-264-3697,CoreElectronics,481,45,118,"$73,584.43 ",1/1/2026,5/14/2026,,Zone-Z-85,280,73,Out of Stock
35-964-6124,Miele Turbo Dishwasher (Rose Gold) #7897,Laundry,89-614-8125,ElectroMax,282,93,298,"$18,702.96 ",1/1/2026,5/14/2026,,Zone-Y-112,959,98,Backordered
12-242-3615,Mitsubishi Air Air Conditioner (Arctic Silver) #6309,Kitchen,38-223-2478,CoreElectronics,390,54,163,"$79,198.59 ",1/1/2026,5/14/2026,,Zone-Y-170,784,38,Active
92-928-5442,Samsung Max OLED TV (Space Gray) #1031,Small Appliances,98-401-6896,VoltNext,59,21,286,"$61,907.57 ",1/1/2026,5/14/2026,,Zone-X-126,36,85,Discontinued
30-930-6261,Dyson Prime Microwave (Pearl White) #6674,Laundry,21-878-9746,VoltNext,395,42,246,"$26,339.70 ",1/1/2026,5/14/2026,,Zone-Z-70,821,7,Backordered
70-597-9886,Tefal Max Dryer (Arctic Silver) #5386,Small Appliances,65-977-2518,GlobalAppliance,12,84,158,"$5,568.32 ",1/1/2026,5/14/2026,,Zone-Y-125,6,58,Backordered
45-280-1734,Mitsubishi Ultra OLED TV (Space Gray) #1029,Kitchen,65-930-7939,CoreElectronics,325,70,261,"$31,613.71 ",1/1/2026,5/14/2026,,Zone-Y-54,92,75,Discontinued
76-409-9357,LG Pro Dryer (Jet Black) #5202,Small Appliances,62-307-2660,TechFlow,270,97,113,"$67,427.44 ",1/1/2026,5/14/2026,,Zone-X-165,694,50,Out of Stock
66-777-7553,Hitachi Pro Vacuum Cleaner (Midnight Blue) #8507,Cooling,24-171-5370,GlobalAppliance,30,94,206,"$77,903.81 ",1/1/2026,5/14/2026,,Zone-X-183,313,65,Active
19-241-1312,Sony Turbo OLED TV (Jet Black) #1735,Laundry,48-609-4240,ElectroMax,352,24,133,"$13,115.71 ",1/1/2026,5/14/2026,,Zone-W-110,317,63,Discontinued
19-991-6429,Miele Classic Refrigerator (Pearl White) #3067,Kitchen,22-934-4179,HomeSmart,70,91,204,"$39,351.85 ",1/1/2026,5/14/2026,,Zone-Z-108,860,77,Backordered
70-640-6456,Samsung Classic OLED TV (Space Gray) #1106,Laundry,51-320-5977,TechFlow,278,71,293,"$46,715.20 ",1/1/2026,5/14/2026,,Zone-Z-112,130,70,Active
77-504-1220,Mitsubishi Max Electric Kettle (Jet Black) #10644,Personal Care,18-261-9243,VoltNext,473,62,285,"$51,453.58 ",1/1/2026,5/14/2026,,Zone-X-122,570,8,Backordered
89-598-9688,Mitsubishi Max Robot Vacuum (Arctic Silver) #9894,Laundry,56-510-9822,TechFlow,128,33,177,"$53,969.68 ",1/1/2026,5/14/2026,,Zone-Z-141,746,45,Backordered
14-885-7739,Bosch Elite Vacuum Cleaner (Arctic Silver) #9020,Personal Care,62-665-6631,EliteTech,54,58,177,"$48,508.81 ",1/1/2026,5/14/2026,,Zone-W-70,949,20,Out of Stock
24-792-5094,Miele Prime Refrigerator (Midnight Blue) #3232,Small Appliances,35-154-4825,NanoGear,403,20,87,"$79,187.40 ",1/1/2026,5/14/2026,,Zone-W-100,657,50,Backordered
93-684-5840,Panasonic Neo QLED TV (Space Gray) #1993,Small Appliances,86-938-7120,GlobalAppliance,288,38,78,"$50,532.59 ",1/1/2026,5/14/2026,,Zone-W-56,292,59,Active
27-941-5324,Hitachi Classic Electric Kettle (Midnight Blue) #10412,Cleaning,85-644-5342,ElectroMax,225,64,227,"$9,114.77 ",1/1/2026,5/14/2026,,Zone-W-134,357,51,Out of Stock
51-559-2208,Sharp Pro Dishwasher (Arctic Silver) #8058,Cooling,69-208-6894,NanoGear,329,56,198,"$10,046.50 ",1/1/2026,5/14/2026,,Zone-W-130,853,82,Backordered
88-421-2511,Xiaomi Max Dishwasher (Rose Gold) #7789,Personal Care,57-702-9740,HomeSmart,216,67,102,"$17,923.62 ",1/1/2026,5/14/2026,,Zone-Y-39,996,24,Active
81-268-5245,Sony Elite OLED TV (Midnight Blue) #1360,Cooling,71-720-8039,CoreElectronics,159,86,101,"$65,518.83 ",1/1/2026,5/14/2026,,Zone-Z-157,557,21,Backordered
57-847-5398,Dyson Pro OLED TV (Midnight Blue) #1304,Cooling,19-264-3469,ElectroMax,450,73,110,"$26,313.59 ",1/1/2026,5/14/2026,,Zone-W-145,755,71,Backordered
17-263-5673,LG Smart Refrigerator (Arctic Silver) #3627,Personal Care,12-603-1817,CoreElectronics,472,12,188,"$78,006.02 ",1/1/2026,5/14/2026,,Zone-Z-145,368,63,Active
83-798-1775,Bosch Classic Robot Vacuum (Arctic Silver) #9965,Home Entertainment,77-906-4920,ElectroMax,279,67,191,"$34,847.07 ",1/1/2026,5/14/2026,,Zone-Y-5,283,36,Active
40-391-9801,Daikin Pro Air Conditioner (Space Gray) #5513,Home Entertainment,28-490-5091,TechFlow,254,60,179,"$50,686.76 ",1/1/2026,5/14/2026,,Zone-X-123,649,39,Backordered
41-210-6820,Sony Elite Microwave (Rose Gold) #6910,Kitchen,91-868-9362,VoltNext,130,29,175,"$38,389.60 ",1/1/2026,5/14/2026,,Zone-W-181,152,14,Active
89-413-1549,Panasonic Elite Robot Vacuum (Pearl White) #9313,Cleaning,49-350-9791,CoreElectronics,427,51,193,"$52,194.24 ",1/1/2026,5/14/2026,,Zone-Z-4,395,61,Backordered
66-829-2878,Bosch Neo Washing Machine (Midnight Blue) #4100,Home Entertainment,82-856-9284,ElectroMax,430,30,229,"$1,167.94 ",1/1/2026,5/14/2026,,Zone-Y-26,548,23,Backordered
69-522-6999,Panasonic Pro Microwave (Midnight Blue) #6703,Cooling,39-656-8435,HomeSmart,226,98,128,"$8,932.37 ",1/1/2026,5/14/2026,,Zone-Z-173,479,16,Backordered
43-283-6158,Daikin Turbo Dryer (Pearl White) #4898,Small Appliances,42-177-3980,EliteTech,132,81,79,"$27,622.61 ",1/1/2026,5/14/2026,,Zone-W-14,886,30,Out of Stock
78-535-4183,Bosch Max Microwave (Space Gray) #6440,Cleaning,13-403-3731,HomeSmart,364,91,225,"$24,907.12 ",1/1/2026,5/14/2026,,Zone-Y-143,989,33,Active
11-422-9430,Bosch Prime Vacuum Cleaner (Jet Black) #8930,Home Entertainment,67-451-1360,NanoGear,327,88,287,"$48,682.21 ",1/1/2026,5/14/2026,,Zone-Y-188,480,33,Out of Stock
81-677-4237,Tefal Ultra OLED TV (Jet Black) #1621,Cleaning,25-744-1635,VoltNext,395,51,177,"$55,664.61 ",1/1/2026,5/14/2026,,Zone-X-56,796,15,Discontinued
69-963-5347,Philips Max Vacuum Cleaner (Space Gray) #8235,Small Appliances,97-833-4744,VoltNext,345,49,224,"$43,784.40 ",1/1/2026,5/14/2026,,Zone-X-118,942,82,Active
97-100-9325,Sharp Neo Refrigerator (Jet Black) #3498,Laundry,22-703-8361,HomeSmart,498,67,75,"$74,989.12 ",1/1/2026,5/14/2026,,Zone-Y-33,946,84,Backordered
92-798-5226,Sharp Classic OLED TV (Jet Black) #1713,Home Entertainment,34-128-6580,CoreElectronics,171,95,134,"$63,938.06 ",1/1/2026,5/14/2026,,Zone-Y-16,483,23,Active
32-972-8591,Panasonic Pro Robot Vacuum (Midnight Blue) #9403,Cleaning,80-475-1114,GlobalAppliance,394,16,108,"$45,401.89 ",1/1/2026,5/14/2026,,Zone-Y-110,741,51,Discontinued
69-933-4184,Philips Pro Washing Machine (Pearl White) #3855,Kitchen,21-290-5498,GlobalAppliance,276,95,208,"$75,109.71 ",1/1/2026,5/14/2026,,Zone-Y-63,241,76,Active
87-251-6887,Xiaomi Elite Dryer (Jet Black) #5269,Home Entertainment,30-592-3934,TechFlow,423,53,266,"$65,106.45 ",1/1/2026,5/14/2026,,Zone-Z-124,945,99,Out of Stock
76-756-2591,Daikin Air Washing Machine (Pearl White) #3908,Personal Care,17-801-9875,GlobalAppliance,422,48,284,"$17,771.11 ",1/1/2026,5/14/2026,,Zone-X-14,328,92,Out of Stock
52-189-2946,Bosch Prime Vacuum Cleaner (Arctic Silver) #9080,Laundry,27-681-7671,ElectroMax,206,77,58,"$73,789.32 ",1/1/2026,5/14/2026,,Zone-Y-73,284,41,Discontinued
35-661-4800,Samsung Ultra Air Conditioner (Space Gray) #5516,Personal Care,41-461-6549,VoltNext,420,35,242,"$49,484.94 ",1/1/2026,5/14/2026,,Zone-Z-35,55,64,Active
43-655-4817,Samsung Elite QLED TV (Midnight Blue) #2261,Laundry,85-203-7542,HomeSmart,144,42,147,"$4,807.51 ",1/1/2026,5/14/2026,,Zone-Z-161,559,49,Active
91-380-5687,Bosch Pro Washing Machine (Rose Gold) #4160,Cleaning,55-779-9065,GlobalAppliance,70,46,221,"$20,825.65 ",1/1/2026,5/14/2026,,Zone-W-14,60,30,Discontinued
20-109-7743,Bosch Elite QLED TV (Space Gray) #1970,Laundry,82-622-5328,NanoGear,94,91,111,"$14,830.32 ",1/1/2026,5/14/2026,,Zone-Y-191,909,55,Discontinued
22-877-6002,Miele Pro Dryer (Midnight Blue) #4912,Cooling,95-506-8454,VoltNext,250,15,115,"$39,129.37 ",1/1/2026,5/14/2026,,Zone-Z-105,704,96,Out of Stock
79-645-5300,Sharp Neo Air Conditioner (Jet Black) #6198,Laundry,65-489-1420,NanoGear,85,58,100,"$9,619.32 ",1/1/2026,5/14/2026,,Zone-Z-106,53,22,Out of Stock
44-635-9489,Whirlpool Turbo Robot Vacuum (Jet Black) #9846,Kitchen,64-852-1947,GlobalAppliance,190,76,188,"$43,842.36 ",1/1/2026,5/14/2026,,Zone-X-101,753,71,Out of Stock
48-448-9186,Dyson Classic OLED TV (Pearl White) #1259,Personal Care,24-380-1954,HomeSmart,50,46,66,"$32,765.23 ",1/1/2026,5/14/2026,,Zone-Y-11,325,48,Backordered
31-961-3107,Bosch Max Dryer (Pearl White) #4790,Laundry,73-668-4884,TechFlow,169,99,223,"$10,419.06 ",1/1/2026,5/14/2026,,Zone-W-34,269,60,Backordered
92-915-3657,Hitachi Air Electric Kettle (Pearl White) #10202,Kitchen,38-482-5458,CoreElectronics,6,62,201,"$22,594.47 ",1/1/2026,5/14/2026,,Zone-X-145,375,21,Out of Stock
21-896-7299,Hitachi Max OLED TV (Rose Gold) #1487,Personal Care,86-412-3682,ElectroMax,295,13,224,"$54,731.57 ",1/1/2026,5/14/2026,,Zone-Z-60,578,14,Out of Stock
45-638-2732,LG Classic Vacuum Cleaner (Jet Black) #8907,Laundry,21-845-9868,EliteTech,332,85,205,"$77,648.37 ",1/1/2026,5/14/2026,,Zone-W-45,228,66,Discontinued
44-518-3932,Sharp Elite OLED TV (Rose Gold) #1518,Laundry,76-204-1810,VoltNext,41,56,148,"$2,991.45 ",1/1/2026,5/14/2026,,Zone-W-27,954,93,Backordered
71-653-8633,LG Neo Robot Vacuum (Pearl White) #9342,Kitchen,11-305-8159,CoreElectronics,199,21,194,"$28,832.50 ",1/1/2026,5/14/2026,,Zone-Y-108,547,37,Backordered
22-326-3908,Whirlpool Pro OLED TV (Midnight Blue) #1311,Personal Care,73-988-1369,HomeSmart,31,29,192,"$42,701.14 ",1/1/2026,5/14/2026,,Zone-X-29,908,56,Active
75-682-2687,Tefal Smart Washing Machine (Rose Gold) #4231,Cleaning,20-508-6205,TechFlow,278,49,149,"$32,230.83 ",1/1/2026,5/14/2026,,Zone-Z-114,502,17,Discontinued
64-758-8559,Miele Prime Vacuum Cleaner (Jet Black) #8932,Small Appliances,35-345-9973,TechFlow,477,74,172,"$37,838.80 ",1/1/2026,5/14/2026,,Zone-X-144,679,2,Backordered
90-704-7141,LG Classic Vacuum Cleaner (Pearl White) #8457,Small Appliances,24-134-5975,VoltNext,374,29,70,"$62,477.71 ",1/1/2026,5/14/2026,,Zone-X-187,991,27,Discontinued
14-791-3758,Panasonic Max Electric Kettle (Arctic Silver) #10783,Small Appliances,12-990-3822,GlobalAppliance,486,59,251,"$7,816.74 ",1/1/2026,5/14/2026,,Zone-Y-146,969,19,Backordered
41-352-6677,Sharp Smart Air Conditioner (Jet Black) #6183,Cleaning,68-802-8629,NanoGear,298,55,85,"$17,820.97 ",1/1/2026,5/14/2026,,Zone-X-14,679,89,Active
93-539-9883,Tefal Prime Vacuum Cleaner (Arctic Silver) #9076,Small Appliances,61-695-6969,GlobalAppliance,342,16,66,"$52,460.95 ",1/1/2026,5/14/2026,,Zone-Y-109,703,52,Active
37-347-8584,Tefal Air Dishwasher (Pearl White) #7501,Laundry,78-175-4548,EliteTech,444,89,192,"$40,650.34 ",1/1/2026,5/14/2026,,Zone-Y-66,425,79,Discontinued
43-707-1647,Bosch Max Dishwasher (Rose Gold) #7790,Kitchen,42-932-3860,GlobalAppliance,0,35,89,"$15,395.68 ",1/1/2026,5/14/2026,,Zone-Y-111,751,94,Backordered
94-447-5645,LG Prime Vacuum Cleaner (Rose Gold) #8772,Personal Care,20-886-5191,VoltNext,242,51,291,"$31,199.44 ",1/1/2026,5/14/2026,,Zone-W-66,484,27,Active
49-304-5558,Hitachi Max Washing Machine (Space Gray) #3737,Kitchen,50-862-6217,GlobalAppliance,13,26,241,"$77,267.97 ",1/1/2026,5/14/2026,,Zone-Z-164,874,42,Discontinued
52-278-3500,Whirlpool Max Vacuum Cleaner (Jet Black) #8841,Cooling,96-158-9924,CoreElectronics,351,88,179,"$57,844.70 ",1/1/2026,5/14/2026,,Zone-Z-136,695,35,Discontinued
24-294-4869,Tefal Classic Microwave (Arctic Silver) #7261,Laundry,53-510-5197,TechFlow,286,22,153,"$29,322.28 ",1/1/2026,5/14/2026,,Zone-X-44,800,95,Discontinued
95-149-3891,Sony Classic Robot Vacuum (Space Gray) #9205,Personal Care,87-788-6767,ElectroMax,328,93,210,"$24,750.74 ",1/1/2026,5/14/2026,,Zone-Y-26,771,24,Discontinued
23-374-5414,LG Air QLED TV (Midnight Blue) #2247,Cleaning,34-649-6115,VoltNext,29,49,139,"$77,507.88 ",1/1/2026,5/14/2026,,Zone-Z-147,137,51,Backordered
81-426-8219,Philips Max Electric Kettle (Midnight Blue) #10335,Laundry,43-958-5450,GlobalAppliance,348,58,282,"$70,251.31 ",1/1/2026,5/14/2026,,Zone-Y-103,664,62,Active
17-356-2475,Xiaomi Turbo Dryer (Rose Gold) #5194,Laundry,15-483-2879,NanoGear,472,83,128,"$18,414.22 ",1/1/2026,5/14/2026,,Zone-Z-197,863,67,Discontinued
47-217-1185,Philips Air Vacuum Cleaner (Arctic Silver) #9000,Cooling,43-278-8018,TechFlow,272,34,52,"$43,424.87 ",1/1/2026,5/14/2026,,Zone-X-25,323,64,Discontinued
79-975-5569,Miele Ultra Vacuum Cleaner (Pearl White) #8377,Laundry,63-577-3551,NanoGear,286,14,267,"$70,936.20 ",1/1/2026,5/14/2026,,Zone-X-12,805,5,Active
50-264-8143,Mitsubishi Prime Washing Machine (Jet Black) #4434,Small Appliances,60-644-2502,EliteTech,264,77,276,"$32,915.15 ",1/1/2026,5/14/2026,,Zone-W-18,462,10,Out of Stock
86-365-5466,Whirlpool Prime Air Conditioner (Arctic Silver) #6381,Laundry,31-299-4861,TechFlow,422,38,226,"$70,507.96 ",1/1/2026,5/14/2026,,Zone-Y-170,682,80,Backordered
44-557-1533,Daikin Air QLED TV (Space Gray) #1958,Cooling,14-386-3615,CoreElectronics,56,64,92,"$14,165.06 ",1/1/2026,5/14/2026,,Zone-W-35,274,44,Backordered
89-643-1866,Whirlpool Classic OLED TV (Midnight Blue) #1416,Kitchen,13-372-6524,TechFlow,45,84,268,"$34,056.32 ",1/1/2026,5/14/2026,,Zone-Y-94,612,97,Active
78-569-4596,Whirlpool Max Microwave (Midnight Blue) #6741,Home Entertainment,97-904-7719,GlobalAppliance,96,95,231,"$39,691.35 ",1/1/2026,5/14/2026,,Zone-X-158,383,71,Backordered
74-274-4950,Hitachi Prime Dishwasher (Midnight Blue) #7727,Cooling,76-724-7929,ElectroMax,492,36,111,"$41,539.47 ",1/1/2026,5/14/2026,,Zone-Y-116,48,37,Out of Stock
62-651-2575,Samsung Max Dryer (Arctic Silver) #5381,Cleaning,81-350-7602,ElectroMax,348,20,173,"$43,938.81 ",1/1/2026,5/14/2026,,Zone-X-180,415,35,Backordered
79-499-2806,Tefal Neo Air Conditioner (Jet Black) #6196,Cleaning,60-928-7294,ElectroMax,366,74,136,"$60,956.97 ",1/1/2026,5/14/2026,,Zone-Z-88,321,19,Active
42-898-4117,LG Elite QLED TV (Pearl White) #2112,Personal Care,45-786-2701,GlobalAppliance,320,14,187,"$9,319.79 ",1/1/2026,5/14/2026,,Zone-W-104,97,64,Active
87-672-3917,Panasonic Turbo Refrigerator (Arctic Silver) #3688,Laundry,34-192-8053,TechFlow,424,16,93,"$41,614.45 ",1/1/2026,5/14/2026,,Zone-X-196,902,97,Active
62-713-6247,Hitachi Ultra Dishwasher (Pearl White) #7472,Home Entertainment,49-114-6647,CoreElectronics,42,41,178,"$64,989.94 ",1/1/2026,5/14/2026,,Zone-X-164,884,32,Backordered
25-904-5866,Mitsubishi Classic Robot Vacuum (Jet Black) #9819,Laundry,91-551-5543,TechFlow,329,48,261,"$11,492.30 ",1/1/2026,5/14/2026,,Zone-X-151,343,54,Active
77-326-3937,Hitachi Pro Vacuum Cleaner (Jet Black) #8807,Personal Care,61-641-5289,NanoGear,251,26,61,"$73,007.29 ",1/1/2026,5/14/2026,,Zone-Z-166,163,24,Discontinued
76-726-9377,Philips Classic Washing Machine (Jet Black) #4410,Cooling,51-631-3920,HomeSmart,429,60,211,"$47,915.67 ",1/1/2026,5/14/2026,,Zone-W-105,774,37,Backordered
34-218-7558,Philips Smart OLED TV (Space Gray) #1080,Personal Care,37-407-9078,ElectroMax,400,47,200,"$78,064.18 ",1/1/2026,5/14/2026,,Zone-X-104,614,96,Out of Stock
93-474-1867,Sharp Classic Air Conditioner (Space Gray) #5613,Kitchen,26-945-6962,VoltNext,234,38,190,"$26,394.18 ",1/1/2026,5/14/2026,,Zone-X-3,407,89,Discontinued
90-426-7121,Sharp Ultra QLED TV (Rose Gold) #2373,Cleaning,39-371-6602,TechFlow,394,97,287,"$46,251.88 ",1/1/2026,5/14/2026,,Zone-X-36,99,61,Out of Stock
67-473-2005,Xiaomi Pro QLED TV (Jet Black) #2509,Small Appliances,54-381-4911,EliteTech,159,60,195,"$70,853.53 ",1/1/2026,5/14/2026,,Zone-X-30,288,1,Backordered
15-577-4058,Hitachi Turbo Dishwasher (Space Gray) #7442,Cleaning,62-571-7788,CoreElectronics,470,86,57,"$11,031.44 ",1/1/2026,5/14/2026,,Zone-Y-74,323,7,Out of Stock
55-959-5257,Bosch Elite Washing Machine (Midnight Blue) #4070,Kitchen,86-605-6446,HomeSmart,186,49,213,"$73,891.65 ",1/1/2026,5/14/2026,,Zone-W-98,508,81,Active
97-484-4749,Sony Ultra Washing Machine (Midnight Blue) #4015,Kitchen,72-457-6581,VoltNext,459,80,261,"$40,371.14 ",1/1/2026,5/14/2026,,Zone-W-150,359,20,Active
68-160-1975,Hitachi Ultra Air Conditioner (Midnight Blue) #5822,Home Entertainment,58-181-7446,HomeSmart,464,85,161,"$67,575.43 ",1/1/2026,5/14/2026,,Zone-Y-104,155,77,Discontinued
51-225-8431,Tefal Ultra Vacuum Cleaner (Jet Black) #8821,Laundry,68-583-6206,VoltNext,166,82,140,"$2,036.96 ",1/1/2026,5/14/2026,,Zone-X-18,884,34,Active
16-731-8623,LG Neo OLED TV (Space Gray) #1092,Home Entertainment,73-749-1423,GlobalAppliance,255,87,222,"$12,536.53 ",1/1/2026,5/14/2026,,Zone-Y-190,855,18,Discontinued
76-137-2518,Sony Prime Electric Kettle (Midnight Blue) #10420,Cooling,44-263-3455,NanoGear,7,64,272,"$49,637.31 ",1/1/2026,5/14/2026,,Zone-Z-98,675,12,Backordered
35-599-2685,Mitsubishi Turbo Dishwasher (Pearl White) #7599,Cooling,58-995-8510,EliteTech,235,99,250,"$65,956.43 ",1/1/2026,5/14/2026,,Zone-W-170,29,9,Out of Stock
86-895-3575,LG Neo Dryer (Arctic Silver) #5442,Kitchen,42-670-5074,NanoGear,347,56,199,"$3,248.23 ",1/1/2026,5/14/2026,,Zone-Z-173,864,51,Backordered
52-403-1629,Whirlpool Neo Vacuum Cleaner (Midnight Blue) #8601,Cleaning,16-412-6687,VoltNext,216,43,76,"$73,722.45 ",1/1/2026,5/14/2026,,Zone-Y-182,122,89,Discontinued
88-976-4677,Xiaomi Smart Dryer (Pearl White) #4834,Home Entertainment,84-559-8610,ElectroMax,136,72,154,"$47,710.57 ",1/1/2026,5/14/2026,,Zone-W-157,330,25,Backordered
37-966-1364,Whirlpool Neo Electric Kettle (Jet Black) #10701,Small Appliances,43-802-6995,TechFlow,219,45,243,"$8,350.47 ",1/1/2026,5/14/2026,,Zone-Y-148,660,95,Active
96-409-7336,Samsung Prime Dryer (Jet Black) #5321,Kitchen,47-772-9897,NanoGear,427,64,202,"$24,795.65 ",1/1/2026,5/14/2026,,Zone-Y-156,711,77,Discontinued
83-886-2564,Panasonic Neo Washing Machine (Jet Black) #4393,Cooling,64-882-6426,EliteTech,483,24,152,"$6,594.37 ",1/1/2026,5/14/2026,,Zone-Z-165,904,87,Backordered
64-565-8918,Whirlpool Neo Air Conditioner (Pearl White) #5751,Home Entertainment,57-456-3812,CoreElectronics,169,25,144,"$72,620.47 ",1/1/2026,5/14/2026,,Zone-W-59,257,26,Backordered
58-445-3909,Daikin Ultra Vacuum Cleaner (Space Gray) #8228,Cleaning,28-985-8798,NanoGear,272,18,69,"$77,821.14 ",1/1/2026,5/14/2026,,Zone-Z-176,987,36,Out of Stock
80-885-4098,Bosch Max Electric Kettle (Pearl White) #10190,Personal Care,68-259-6287,EliteTech,101,25,140,"$39,807.10 ",1/1/2026,5/14/2026,,Zone-W-166,863,90,Out of Stock
17-475-7440,Philips Classic Refrigerator (Rose Gold) #3360,Personal Care,22-861-6655,VoltNext,26,85,104,"$31,069.05 ",1/1/2026,5/14/2026,,Zone-Y-87,563,16,Discontinued
98-726-5975,Hitachi Neo QLED TV (Pearl White) #2147,Cooling,19-948-4962,GlobalAppliance,158,67,291,"$37,339.78 ",1/1/2026,5/14/2026,,Zone-Z-190,773,97,Active
63-618-4178,Bosch Classic Microwave (Pearl White) #6665,Cleaning,43-323-8239,CoreElectronics,142,11,126,"$54,868.82 ",1/1/2026,5/14/2026,,Zone-Y-65,345,67,Discontinued
65-927-4719,Dyson Prime Vacuum Cleaner (Arctic Silver) #9074,Home Entertainment,49-711-5016,ElectroMax,167,61,173,"$15,845.46 ",1/1/2026,5/14/2026,,Zone-W-133,19,29,Out of Stock
87-421-4252,Hitachi Turbo Air Conditioner (Midnight Blue) #5942,Home Entertainment,42-659-2088,EliteTech,272,49,148,"$10,475.15 ",1/1/2026,5/14/2026,,Zone-Z-125,266,77,Backordered
61-160-8384,LG Elite Dryer (Space Gray) #4662,Small Appliances,98-266-9212,NanoGear,497,62,92,"$31,539.00 ",1/1/2026,5/14/2026,,Zone-X-32,443,43,Active
24-298-1841,LG Elite QLED TV (Jet Black) #2562,Kitchen,62-113-5912,TechFlow,139,50,196,"$26,744.12 ",1/1/2026,5/14/2026,,Zone-Z-45,182,68,Out of Stock
98-820-2032,LG Elite Dryer (Rose Gold) #5112,Cooling,29-697-9530,VoltNext,193,43,191,"$5,452.97 ",1/1/2026,5/14/2026,,Zone-X-2,308,80,Backordered
61-979-7572,Dyson Air Electric Kettle (Space Gray) #10049,Cooling,49-700-6055,ElectroMax,440,13,224,"$48,979.70 ",1/1/2026,5/14/2026,,Zone-X-169,346,76,Backordered
51-934-9785,Philips Prime Electric Kettle (Pearl White) #10275,Cleaning,10-769-6843,HomeSmart,496,43,283,"$3,891.19 ",1/1/2026,5/14/2026,,Zone-Y-18,844,74,Active
